x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,D,U
245.57,5.05,26.0,0.74,0.02,0.01,1.8,0.98,0.9,0.3,18.0,8943.35,60.0,37.0,1.0,0.0,190.0,9.0,0.79,0.0,741.0,0.0664102564102564
398.25,7.24,28.0,0.89,0.04,0.03,1.84,0.96,1.0,0.54,47.0,6634.66,60.0,14.0,3.0,1.0,803.0,5.0,0.77,0.0,794.0,0.3008450704225352
320.87,7.6,21.0,0.87,0.07,0.02,4.91,0.9,1.14,0.01,23.0,8624.44,15.0,36.0,0.0,0.0,662.0,6.0,0.56,0.0,196.0,0.1369035532994924
451.64,9.96,20.0,0.87,0.01,0.04,4.31,0.6,1.16,1.0,20.0,1046.05,90.0,40.0,1.0,0.0,254.0,9.0,0.15,1.0,885.0,0.04655328928468831
249.52,3.59,19.0,0.71,0.03,0.01,0.23,0.76,1.13,0.76,31.0,7320.82,90.0,39.0,3.0,2.0,450.0,10.0,0.94,1.0,34.0,0.5599186991869919
323.19,5.84,21.0,0.84,0.0,0.03,2.87,0.76,0.93,0.24,14.0,2927.48,60.0,7.0,0.0,3.0,284.0,6.0,0.32,0.0,308.0,0.2001409443269908
334.09,5.8,4.0,0.98,0.04,0.04,0.91,0.96,0.92,0.68,23.0,5440.98,45.0,22.0,1.0,2.0,233.0,11.0,0.58,0.0,201.0,0.492565445026178
316.26,4.65,15.0,0.82,0.08,0.05,4.97,0.63,1.19,0.29,2.0,7671.66,45.0,56.0,1.0,3.0,376.0,12.0,0.02,0.0,700.0,0.06787614261785116
366.19,2.52,17.0,0.89,0.0,0.05,0.69,0.81,1.07,0.09,29.0,431.45,15.0,17.0,3.0,2.0,548.0,1.0,0.43,1.0,582.0,0.4958620549421501
156.85,9.8,12.0,0.93,0.07,0.04,2.8,0.65,0.92,0.43,9.0,6978.9,90.0,33.0,2.0,2.0,259.0,4.0,0.62,1.0,950.0,0.06205238227146814
280.56,8.68,3.0,0.94,0.09,0.05,3.33,0.86,0.93,0.61,33.0,4405.18,15.0,28.0,0.0,1.0,752.0,4.0,0.38,1.0,140.0,0.1975519630484988
96.9,5.48,10.0,0.86,0.02,0.01,4.69,0.92,0.97,0.09,48.0,4452.76,30.0,46.0,3.0,3.0,22.0,3.0,0.48,0.0,770.0,0.004231985940246046
223.03,6.43,15.0,0.96,0.07,0.01,4.24,0.86,1.05,0.52,44.0,9082.05,60.0,25.0,1.0,0.0,317.0,8.0,0.19,0.0,685.0,0.07884816403855796
269.45,3.05,10.0,0.82,0.1,0.0,1.23,0.92,1.16,0.51,12.0,8611.39,30.0,50.0,2.0,3.0,619.0,6.0,0.35,1.0,513.0,0.3309417040358745
343.5,5.89,24.0,0.97,0.1,0.04,2.86,0.84,0.88,0.63,19.0,669.58,30.0,12.0,2.0,3.0,201.0,7.0,0.72,1.0,216.0,0.21045984455958552
477.74,7.25,23.0,0.77,0.02,0.05,4.77,0.68,0.83,0.24,42.0,6221.32,45.0,54.0,3.0,2.0,707.0,9.0,0.97,1.0,247.0,0.13077989601386483
320.29,5.64,18.0,0.78,0.01,0.01,3.68,0.75,0.96,0.02,20.0,4414.88,90.0,46.0,3.0,0.0,28.0,8.0,0.47,1.0,201.0,0.022985074626865675
384.62,9.91,1.0,0.72,0.01,0.03,3.44,0.98,0.9,0.32,37.0,1266.36,60.0,45.0,3.0,1.0,348.0,3.0,0.69,0.0,37.0,0.16054054054054057
277.82,6.5,3.0,0.94,0.07,0.04,3.77,0.72,1.03,0.4,31.0,8525.41,15.0,26.0,0.0,2.0,780.0,4.0,0.98,0.0,116.0,0.18327044025157233
335.35,4.34,21.0,0.83,0.07,0.05,1.61,0.63,1.08,0.64,35.0,807.96,60.0,9.0,2.0,1.0,588.0,1.0,0.77,0.0,232.0,0.2957471264367815
81.92,7.95,26.0,0.77,0.07,0.03,3.65,0.75,0.92,0.93,41.0,417.76,15.0,7.0,0.0,1.0,35.0,4.0,0.01,0.0,389.0,0.013856041131105395
164.48,2.53,27.0,0.77,0.03,0.05,1.16,0.75,1.07,0.2,21.0,2055.4,15.0,29.0,2.0,3.0,15.0,12.0,0.94,1.0,438.0,0.011842021816336883
212.83,4.46,12.0,0.97,0.02,0.02,2.14,0.79,0.94,0.69,47.0,3103.45,90.0,44.0,0.0,0.0,150.0,9.0,0.87,0.0,93.0,0.3027388535031847
262.62,4.12,1.0,0.95,0.06,0.02,4.45,0.82,1.05,0.1,46.0,702.72,30.0,9.0,3.0,3.0,759.0,5.0,0.27,1.0,507.0,0.16385321100917427
70.54,4.89,3.0,0.87,0.05,0.03,0.09,1.0,1.05,0.19,43.0,6448.98,15.0,57.0,1.0,0.0,751.0,3.0,0.18,1.0,246.0,0.7582568807339449
113.01,8.04,3.0,0.88,0.07,0.02,2.07,0.9,0.91,0.51,13.0,4427.79,90.0,40.0,3.0,1.0,36.0,2.0,0.9,0.0,158.0,0.0607397023048695
174.57,5.36,5.0,0.84,0.04,0.0,1.33,0.61,1.05,0.71,39.0,4180.67,30.0,23.0,0.0,3.0,114.0,6.0,0.69,1.0,804.0,0.0490730894881814
487.19,8.15,19.0,0.82,0.03,0.04,0.99,0.89,0.95,0.86,27.0,1538.87,30.0,54.0,3.0,1.0,865.0,4.0,0.24,1.0,860.0,0.3996984924623115
199.11,6.19,29.0,0.97,0.03,0.04,4.19,0.93,0.93,0.74,25.0,4434.11,60.0,33.0,2.0,2.0,531.0,6.0,0.71,0.0,621.0,0.15501689425036996
266.92,4.08,25.0,0.74,0.02,0.04,3.48,0.96,0.92,0.02,2.0,3962.64,60.0,59.0,0.0,0.0,793.0,3.0,0.6,0.0,853.0,0.15048871629542787
138.24,8.29,1.0,0.83,0.03,0.02,0.56,0.77,0.94,0.68,35.0,3898.06,60.0,45.0,3.0,1.0,288.0,3.0,0.31,0.0,44.0,0.5160897435897435
324.85,3.14,4.0,0.8,0.01,0.03,2.47,0.73,1.11,0.82,8.0,2263.81,45.0,29.0,3.0,1.0,312.0,1.0,0.56,0.0,953.0,0.07472353344965543
176.31,3.02,29.0,0.85,0.03,0.02,2.33,0.94,0.9,0.53,33.0,1034.93,30.0,44.0,1.0,0.0,21.0,9.0,0.53,1.0,106.0,0.04905235424103349
143.15,5.54,29.0,0.84,0.0,0.0,0.71,0.91,1.07,0.97,25.0,2681.01,45.0,17.0,1.0,1.0,677.0,7.0,0.51,0.0,877.0,0.3792034247534457
282.46,3.35,26.0,0.86,0.02,0.03,4.0,0.81,1.16,0.0,21.0,6705.97,60.0,21.0,3.0,2.0,86.0,9.0,0.52,0.0,242.0,0.059901487603305784
52.48,1.08,26.0,0.74,0.07,0.01,1.83,0.65,0.94,0.82,36.0,821.94,90.0,32.0,2.0,1.0,27.0,11.0,0.0,0.0,416.0,0.015783331068225062
53.45,6.83,4.0,0.85,0.03,0.0,3.81,0.86,0.81,0.33,13.0,3885.01,60.0,17.0,2.0,1.0,579.0,1.0,0.27,1.0,969.0,0.10242367873946821
148.58,5.6,17.0,0.77,0.07,0.04,0.96,0.63,0.81,0.65,46.0,5192.32,15.0,13.0,2.0,0.0,651.0,8.0,0.43,0.0,534.0,0.3653571428571428
66.52,5.01,14.0,0.76,0.07,0.0,1.58,0.64,0.86,0.69,9.0,9635.2,90.0,53.0,3.0,0.0,183.0,2.0,0.13,1.0,767.0,0.06536308783845245
98.61,9.7,18.0,0.72,0.06,0.05,0.48,0.73,0.84,0.31,35.0,8453.87,90.0,54.0,1.0,2.0,410.0,3.0,0.75,1.0,935.0,0.2005260875849111
202.49,6.14,27.0,0.93,0.1,0.03,0.72,0.75,1.1,1.0,46.0,9174.47,30.0,14.0,3.0,1.0,96.0,1.0,0.85,1.0,979.0,0.04771836472907809
411.16,8.77,1.0,0.83,0.0,0.05,4.42,0.78,0.92,0.1,36.0,8218.02,45.0,11.0,1.0,3.0,841.0,7.0,0.82,1.0,498.0,0.15313653136531363
307.42,2.26,22.0,0.89,0.07,0.0,0.55,0.74,1.06,0.16,49.0,5932.23,15.0,23.0,2.0,2.0,352.0,12.0,0.46,1.0,413.0,0.4551283292978208
280.7,6.12,16.0,0.92,0.1,0.03,0.48,0.61,0.82,0.89,47.0,8621.79,90.0,29.0,1.0,3.0,458.0,11.0,0.69,0.0,783.0,0.32724448586517557
182.07,8.81,3.0,0.9,0.09,0.02,4.7,0.66,0.92,0.12,44.0,5695.95,45.0,8.0,3.0,1.0,63.0,5.0,0.08,0.0,232.0,0.03901769509981852
469.29,6.25,23.0,0.84,0.02,0.04,3.23,0.65,0.89,0.38,46.0,3641.71,45.0,33.0,3.0,1.0,436.0,11.0,0.2,1.0,412.0,0.19460992907801417
228.66,7.46,21.0,0.82,0.03,0.02,0.5,0.77,0.91,0.73,10.0,3786.19,15.0,27.0,3.0,0.0,87.0,3.0,0.05,1.0,460.0,0.10028956521739127
89.19,4.35,9.0,0.81,0.02,0.01,4.86,0.68,0.88,0.79,5.0,5698.07,15.0,13.0,1.0,2.0,725.0,4.0,0.97,1.0,595.0,0.13546075085324233
327.68,1.83,23.0,0.89,0.06,0.04,0.74,0.72,1.05,0.95,31.0,8113.45,60.0,59.0,2.0,3.0,448.0,12.0,0.57,0.0,787.0,0.27369816997473306
101.23,5.12,4.0,0.85,0.07,0.02,3.83,0.79,1.07,0.79,24.0,1423.16,60.0,44.0,3.0,1.0,791.0,12.0,0.18,0.0,193.0,0.1636645962732919
205.35,4.55,21.0,0.95,0.03,0.0,0.17,0.69,0.86,0.84,32.0,488.73,90.0,32.0,3.0,1.0,506.0,10.0,0.71,1.0,286.0,0.7876068376068377
278.34,8.8,5.0,0.96,0.05,0.02,3.12,0.7,1.1,0.95,49.0,7916.73,90.0,36.0,1.0,0.0,181.0,6.0,0.49,1.0,904.0,0.04432081793968554
443.4,3.2,11.0,0.75,0.07,0.03,2.73,0.93,0.9,0.55,49.0,6511.16,90.0,18.0,2.0,0.0,559.0,6.0,0.43,1.0,577.0,0.181163780486105
272.1,9.7,21.0,0.74,0.04,0.01,1.04,0.82,0.91,0.34,3.0,8230.97,60.0,54.0,1.0,0.0,707.0,2.0,0.91,0.0,578.0,0.34823529411764703
366.02,9.62,26.0,0.89,0.09,0.02,3.22,0.94,1.13,0.76,16.0,9769.1,90.0,17.0,0.0,2.0,370.0,7.0,0.71,1.0,395.0,0.17977263183154357
496.77,3.23,9.0,0.79,0.08,0.0,3.09,0.81,1.16,0.16,41.0,2588.8,90.0,23.0,0.0,2.0,245.0,12.0,0.69,1.0,502.0,0.08672693090717816
109.17,4.13,26.0,0.71,0.01,0.03,3.99,0.96,1.13,0.07,49.0,2023.49,60.0,16.0,3.0,1.0,442.0,2.0,0.1,1.0,304.0,0.14086172344689377
173.63,9.06,3.0,0.97,0.06,0.04,4.38,0.7,0.86,0.79,20.0,3475.69,60.0,54.0,1.0,3.0,25.0,9.0,0.09,0.0,70.0,0.06052841210833776
227.56,9.7,6.0,0.77,0.02,0.02,2.55,0.85,1.2,0.95,44.0,8791.83,90.0,22.0,1.0,2.0,747.0,2.0,0.66,1.0,694.0,0.21256338028169017
239.82,4.99,24.0,0.98,0.06,0.02,2.45,0.8,1.07,0.44,24.0,238.24,90.0,21.0,3.0,0.0,859.0,5.0,0.16,1.0,999.0,0.229595044319682
234.96,3.89,11.0,0.92,0.1,0.0,3.11,0.97,1.0,0.16,34.0,204.27,45.0,21.0,0.0,0.0,505.0,8.0,0.45,1.0,631.0,0.16123173736509078
458.42,5.73,9.0,0.93,0.09,0.01,3.65,0.77,1.18,0.5,48.0,2246.19,30.0,26.0,2.0,2.0,595.0,8.0,0.57,1.0,933.0,0.11606645230439443
371.31,7.19,29.0,0.76,0.04,0.01,1.78,0.94,1.13,0.39,23.0,3821.57,60.0,10.0,2.0,1.0,220.0,11.0,0.39,0.0,155.0,0.2624460431654676
323.56,3.46,15.0,0.77,0.03,0.02,2.52,0.83,1.08,0.37,38.0,3093.23,30.0,38.0,0.0,1.0,807.0,4.0,0.09,1.0,535.0,0.21218750000000003
189.22,7.63,23.0,0.86,0.02,0.03,2.93,0.88,1.14,0.63,2.0,8266.69,60.0,28.0,3.0,1.0,845.0,7.0,0.74,1.0,192.0,0.2144529262086514
420.71,1.46,28.0,0.75,0.05,0.05,4.94,0.95,0.95,0.17,41.0,6928.25,45.0,41.0,3.0,1.0,336.0,8.0,0.89,1.0,324.0,0.11994949494949492
479.78,1.44,3.0,0.79,0.01,0.0,2.94,1.0,1.07,0.38,5.0,8394.55,30.0,20.0,2.0,0.0,857.0,8.0,0.16,0.0,886.0,0.192005276666934
419.54,4.48,1.0,0.8,0.05,0.03,1.12,0.89,0.88,0.87,18.0,3899.23,45.0,36.0,2.0,2.0,636.0,5.0,0.85,1.0,668.0,0.34131736526946105
50.7,4.18,20.0,0.75,0.0,0.03,2.94,0.73,1.2,0.73,29.0,5998.52,15.0,37.0,0.0,0.0,256.0,10.0,0.79,1.0,753.0,0.06471575626428297
336.38,3.84,29.0,0.76,0.03,0.03,4.1,0.72,1.04,0.06,10.0,5203.01,30.0,16.0,0.0,3.0,558.0,2.0,0.56,1.0,818.0,0.09860434344887099
73.01,5.42,22.0,0.94,0.02,0.04,4.29,0.72,1.13,0.51,42.0,4799.79,30.0,12.0,1.0,1.0,974.0,2.0,0.6,0.0,661.0,0.1741398865784499
165.92,3.89,19.0,0.75,0.1,0.01,4.0,0.64,0.96,0.09,42.0,2952.22,30.0,33.0,0.0,1.0,512.0,5.0,0.65,0.0,669.0,0.10331838565022422
76.79,2.73,14.0,0.71,0.07,0.0,4.44,0.62,1.1,0.96,16.0,7121.28,15.0,17.0,0.0,3.0,576.0,4.0,0.52,0.0,939.0,0.07445592933659084
321.71,3.79,17.0,0.89,0.03,0.03,1.67,0.83,0.95,0.24,23.0,5287.89,15.0,42.0,2.0,3.0,176.0,4.0,0.84,0.0,902.0,0.06308943089430895
358.97,9.77,22.0,0.99,0.01,0.02,2.54,0.92,1.04,0.93,30.0,878.17,45.0,16.0,2.0,0.0,450.0,3.0,0.47,1.0,45.0,0.276864406779661
101.52,4.7,14.0,0.8,0.05,0.0,3.9,0.61,1.11,0.83,6.0,105.17,15.0,22.0,1.0,3.0,698.0,9.0,0.55,1.0,798.0,0.1356656948493683
222.73,5.0,17.0,0.74,0.02,0.01,1.32,0.83,0.85,0.55,44.0,301.16,60.0,30.0,2.0,1.0,362.0,8.0,0.04,1.0,65.0,0.3125862068965517
255.31,6.19,25.0,0.87,0.05,0.02,1.86,0.75,0.94,0.34,36.0,851.91,90.0,27.0,2.0,3.0,712.0,4.0,0.18,0.0,988.0,0.20825712748789674
216.07,9.85,27.0,0.97,0.08,0.03,4.16,0.96,1.02,0.86,20.0,3772.45,30.0,46.0,2.0,0.0,108.0,7.0,0.9,0.0,50.0,0.17294573643410852
104.46,3.17,14.0,0.94,0.06,0.01,3.85,0.66,0.93,0.15,16.0,3126.09,45.0,47.0,0.0,3.0,633.0,8.0,0.12,0.0,392.0,0.18218556701030927
238.53,7.13,12.0,0.89,0.06,0.02,4.86,0.83,0.92,0.18,28.0,1650.76,45.0,42.0,2.0,3.0,127.0,6.0,0.9,0.0,178.0,0.10186006825938565
388.03,7.44,16.0,0.79,0.05,0.02,4.98,0.99,0.91,0.22,26.0,5202.95,45.0,55.0,3.0,0.0,683.0,2.0,0.64,0.0,180.0,0.12550167224080266
81.95,6.47,1.0,0.86,0.09,0.02,1.2,0.74,0.89,0.6,22.0,9704.8,45.0,48.0,0.0,0.0,578.0,8.0,0.92,1.0,627.0,0.32792721473104247
86.08,1.8,13.0,0.73,0.09,0.05,4.5,0.9,1.14,0.31,11.0,1690.9,30.0,51.0,2.0,0.0,362.0,3.0,0.81,0.0,748.0,0.058453232863393295
209.65,7.09,6.0,0.9,0.05,0.0,0.47,0.95,1.17,0.99,1.0,2580.86,45.0,29.0,0.0,1.0,583.0,4.0,0.87,1.0,465.0,0.5816326530612245
473.78,1.58,17.0,0.92,0.03,0.05,3.55,0.67,1.08,0.2,5.0,4674.82,30.0,27.0,2.0,1.0,510.0,4.0,0.52,0.0,607.0,0.16478954324094355
350.86,6.37,12.0,0.99,0.05,0.03,1.1,1.0,0.81,0.81,49.0,6444.32,45.0,38.0,1.0,3.0,48.0,7.0,0.83,0.0,500.0,0.042994285714285714
355.4,7.66,23.0,0.78,0.02,0.04,1.5,0.92,1.11,0.1,43.0,6042.47,45.0,59.0,1.0,1.0,339.0,8.0,0.46,1.0,303.0,0.30576000000000003
212.86,2.9,19.0,0.71,0.06,0.02,4.73,0.66,1.01,0.35,46.0,5259.87,90.0,23.0,1.0,2.0,332.0,9.0,0.04,1.0,667.0,0.05797541020065883
317.15,8.57,6.0,0.86,0.05,0.02,1.32,0.72,1.1,0.24,41.0,7398.96,60.0,57.0,2.0,0.0,967.0,1.0,0.65,1.0,273.0,0.35215517241379307
54.56,1.27,7.0,0.91,0.01,0.04,3.37,0.85,0.97,0.98,42.0,8474.86,15.0,23.0,1.0,2.0,507.0,1.0,0.73,1.0,256.0,0.20615560640732264
336.24,8.59,1.0,0.94,0.02,0.04,0.89,0.95,0.82,0.03,36.0,9989.77,15.0,27.0,0.0,0.0,38.0,12.0,0.1,0.0,971.0,0.019074646221917072
460.98,5.14,1.0,0.76,0.05,0.01,0.47,0.68,1.07,0.72,2.0,4708.55,15.0,10.0,1.0,3.0,748.0,7.0,0.82,0.0,157.0,0.491156462585034
325.66,2.96,29.0,0.78,0.09,0.01,1.7,0.89,0.98,0.25,6.0,9950.07,60.0,29.0,1.0,0.0,552.0,4.0,0.08,0.0,974.0,0.1489883641341547
443.16,2.2,5.0,0.85,0.06,0.02,3.12,0.71,1.15,0.81,27.0,7331.94,30.0,31.0,1.0,1.0,325.0,10.0,0.44,0.0,450.0,0.14006202804746493
375.79,9.58,6.0,0.8,0.07,0.05,1.24,0.92,1.1,0.31,26.0,6607.68,15.0,38.0,1.0,3.0,560.0,8.0,0.49,0.0,371.0,0.33214285714285713
104.25,1.65,16.0,0.96,0.03,0.02,1.5,0.87,0.94,0.19,35.0,6432.86,15.0,12.0,0.0,0.0,984.0,5.0,0.04,0.0,231.0,0.37248
456.1,2.79,25.0,0.84,0.06,0.03,3.54,0.81,1.09,0.69,13.0,9116.37,15.0,20.0,3.0,3.0,522.0,1.0,0.07,0.0,667.0,0.13611185596628997
79.9,4.13,16.0,0.94,0.04,0.04,0.51,0.86,1.0,0.26,12.0,9484.55,30.0,47.0,1.0,3.0,577.0,2.0,0.45,1.0,117.0,0.597615894039735
290.29,6.58,14.0,0.87,0.07,0.04,2.23,0.95,0.88,0.49,18.0,1867.08,60.0,44.0,2.0,3.0,476.0,10.0,0.31,0.0,965.0,0.12356040359967276
113.96,5.9,1.0,0.93,0.01,0.03,4.71,0.75,0.97,0.13,38.0,4984.9,60.0,48.0,3.0,2.0,878.0,3.0,0.82,1.0,224.0,0.16124343257443083
55.27,2.13,13.0,0.8,0.05,0.02,1.98,0.91,0.89,0.72,42.0,9420.35,30.0,44.0,1.0,1.0,707.0,2.0,0.41,1.0,766.0,0.2353899801987138
239.92,3.61,20.0,0.95,0.03,0.05,2.17,0.66,0.8,0.41,6.0,3882.92,90.0,47.0,3.0,3.0,612.0,9.0,0.11,1.0,139.0,0.29069400630914827
182.77,3.15,10.0,0.78,0.03,0.03,3.69,0.88,0.9,0.14,28.0,2403.5,45.0,51.0,2.0,1.0,926.0,7.0,0.16,0.0,947.0,0.15774460027513662
268.7,2.92,24.0,0.86,0.1,0.04,3.9,0.9,0.88,0.74,28.0,1116.27,30.0,22.0,2.0,0.0,959.0,2.0,0.67,1.0,585.0,0.15795918367346937
309.74,4.7,10.0,0.76,0.02,0.02,3.85,0.78,0.8,0.1,25.0,6012.45,45.0,38.0,1.0,3.0,208.0,7.0,0.95,0.0,309.0,0.10337196810462752
69.68,7.34,9.0,0.84,0.03,0.03,4.99,0.92,1.11,0.57,5.0,7032.7,60.0,22.0,1.0,1.0,692.0,12.0,0.87,1.0,444.0,0.13602671118530885
105.35,2.96,13.0,0.8,0.05,0.01,0.36,0.82,0.83,0.61,15.0,2035.93,45.0,25.0,2.0,3.0,746.0,12.0,0.13,1.0,878.0,0.47480905801956325
301.39,4.3,3.0,0.78,0.09,0.01,4.91,0.97,0.98,0.93,47.0,6769.02,15.0,43.0,0.0,2.0,191.0,10.0,0.02,1.0,371.0,0.06183124221817834
204.43,4.52,27.0,0.99,0.04,0.04,4.75,0.64,0.97,0.15,44.0,9006.23,45.0,49.0,3.0,0.0,139.0,1.0,0.03,1.0,233.0,0.09860466504944951
378.13,9.79,18.0,0.75,0.07,0.03,4.26,0.65,0.87,0.65,9.0,2511.44,45.0,27.0,0.0,2.0,663.0,5.0,0.55,0.0,586.0,0.1326045627376426
343.53,9.59,20.0,0.94,0.09,0.03,2.27,0.94,1.19,0.38,45.0,1307.8,60.0,21.0,1.0,3.0,883.0,5.0,0.49,1.0,496.0,0.2615902140672782
430.52,8.2,2.0,1.0,0.03,0.01,4.35,0.94,1.04,0.4,48.0,8370.7,90.0,32.0,0.0,1.0,140.0,9.0,0.01,0.0,586.0,0.043316002679340375
361.62,3.17,17.0,0.71,0.04,0.03,1.1,0.79,1.13,0.5,2.0,9172.82,45.0,36.0,0.0,3.0,663.0,4.0,0.06,1.0,383.0,0.32457142857142857
243.47,1.61,28.0,0.91,0.04,0.02,3.96,0.99,1.0,0.23,49.0,2227.13,60.0,46.0,3.0,3.0,14.0,4.0,1.0,1.0,901.0,0.002736744119437185
352.83,3.85,19.0,0.78,0.08,0.03,0.93,0.87,1.09,0.46,9.0,7241.67,15.0,21.0,1.0,3.0,858.0,6.0,0.96,0.0,703.0,0.37181347150259064
173.92,3.4,23.0,0.71,0.0,0.01,4.08,0.99,1.19,0.69,26.0,5950.1,45.0,49.0,3.0,2.0,176.0,11.0,0.13,1.0,117.0,0.13976377952755903
187.84,5.55,13.0,0.82,0.03,0.04,3.07,0.81,0.94,0.46,23.0,2468.04,45.0,19.0,2.0,2.0,394.0,2.0,0.16,1.0,360.0,0.1954299754299754
405.04,8.0,13.0,0.98,0.07,0.04,0.49,0.68,1.0,0.04,28.0,8254.21,15.0,33.0,3.0,1.0,641.0,10.0,0.9,1.0,432.0,0.6116778523489932
250.89,8.72,1.0,0.7,0.06,0.01,4.48,0.78,1.01,0.26,6.0,4757.33,30.0,29.0,3.0,0.0,564.0,6.0,0.51,0.0,401.0,0.12007299270072991
409.27,8.6,2.0,0.88,0.04,0.02,2.89,0.99,1.2,0.35,4.0,7033.31,90.0,40.0,2.0,0.0,101.0,7.0,0.96,0.0,844.0,0.02598862071906334
420.09,4.24,1.0,0.85,0.05,0.03,3.28,0.75,0.89,0.35,30.0,3084.09,15.0,40.0,0.0,1.0,751.0,4.0,0.52,0.0,632.0,0.18866822429906543
435.9,7.19,24.0,0.96,0.02,0.03,1.42,0.98,1.07,0.08,47.0,8176.24,15.0,29.0,3.0,3.0,761.0,10.0,0.58,1.0,85.0,0.3887603305785124
462.49,3.82,5.0,0.73,0.04,0.04,4.36,0.92,0.86,0.45,18.0,2716.43,15.0,50.0,2.0,0.0,196.0,9.0,0.22,1.0,259.0,0.09894312222670432
243.94,1.55,24.0,0.9,0.05,0.03,2.73,0.78,1.17,0.69,30.0,3711.39,30.0,26.0,1.0,2.0,599.0,5.0,0.88,0.0,250.0,0.22922252010723862
193.49,7.31,3.0,0.9,0.09,0.02,2.11,0.82,1.04,0.05,27.0,3975.55,15.0,15.0,0.0,1.0,474.0,3.0,0.83,1.0,235.0,0.26334405144694534
311.99,1.09,29.0,0.9,0.03,0.02,2.67,0.84,1.14,0.75,44.0,2143.63,30.0,26.0,2.0,1.0,792.0,9.0,0.34,0.0,826.0,0.2280832085293361
217.03,4.68,28.0,0.98,0.09,0.01,3.52,0.87,1.16,0.96,31.0,8756.26,90.0,53.0,0.0,3.0,567.0,1.0,0.61,0.0,482.0,0.19730088495575224
320.48,3.96,7.0,0.95,0.06,0.01,3.48,0.63,1.02,0.01,44.0,1223.53,30.0,45.0,2.0,0.0,528.0,8.0,0.34,1.0,685.0,0.15364442127215847
367.51,7.24,24.0,0.71,0.0,0.03,1.79,0.97,1.07,0.19,49.0,5674.98,90.0,20.0,3.0,0.0,691.0,1.0,0.46,0.0,272.0,0.2544802867383512
359.78,7.9,22.0,0.84,0.07,0.0,1.93,0.84,1.08,0.54,39.0,8160.09,90.0,55.0,0.0,3.0,124.0,10.0,0.85,1.0,24.0,0.2666211604095563
218.55,3.74,13.0,0.82,0.0,0.05,2.81,0.97,0.98,0.22,30.0,5850.96,90.0,32.0,3.0,1.0,272.0,8.0,0.42,1.0,350.0,0.1672590926134233
125.09,8.3,29.0,0.79,0.1,0.04,4.62,0.85,0.97,0.76,37.0,3336.28,60.0,33.0,2.0,1.0,952.0,5.0,0.84,0.0,674.0,0.12651245551601425
243.74,3.65,23.0,0.84,0.09,0.04,3.73,0.77,0.87,0.31,12.0,7835.42,90.0,40.0,3.0,1.0,353.0,7.0,0.96,0.0,505.0,0.1129647290310426
114.17,5.02,28.0,0.82,0.03,0.05,1.95,0.83,0.95,0.29,17.0,5041.86,30.0,35.0,3.0,1.0,867.0,8.0,0.42,0.0,450.0,0.26962711864406774
450.54,7.54,18.0,0.83,0.03,0.02,1.69,0.93,1.2,0.0,34.0,1713.83,60.0,38.0,2.0,2.0,983.0,11.0,0.88,1.0,559.0,0.2992936802973978
205.64,7.24,24.0,0.99,0.04,0.04,2.62,0.73,0.91,0.27,28.0,3236.95,15.0,47.0,3.0,2.0,248.0,12.0,0.3,0.0,46.0,0.2625414364640884
119.51,9.89,21.0,0.73,0.04,0.01,4.35,0.98,1.1,0.22,4.0,5960.2,15.0,51.0,3.0,1.0,796.0,1.0,0.0,1.0,643.0,0.1309906542056075
61.45,3.03,7.0,0.98,0.04,0.0,0.04,0.79,0.82,0.34,34.0,6621.89,45.0,11.0,3.0,1.0,318.0,1.0,0.08,0.0,793.0,0.36275875448637107
340.62,6.96,1.0,0.84,0.03,0.04,3.55,0.98,0.99,0.15,46.0,5526.51,90.0,10.0,1.0,1.0,867.0,7.0,0.74,0.0,778.0,0.17907692307692308
336.61,6.49,5.0,0.89,0.06,0.0,1.47,0.95,0.82,0.59,14.0,2792.89,45.0,29.0,1.0,2.0,25.0,1.0,0.1,0.0,184.0,0.04601962682626299
203.27,9.24,17.0,0.95,0.02,0.05,1.04,0.91,0.99,0.24,13.0,5978.15,90.0,27.0,1.0,3.0,71.0,4.0,0.94,0.0,445.0,0.0728144965851509
82.27,2.41,28.0,0.81,0.08,0.03,0.06,0.79,0.81,0.83,49.0,3391.27,90.0,39.0,0.0,0.0,715.0,6.0,0.87,1.0,302.0,0.7030188679245283
234.33,7.77,29.0,0.83,0.08,0.04,4.48,0.83,1.05,0.28,49.0,2326.72,30.0,47.0,3.0,2.0,330.0,2.0,0.51,1.0,310.0,0.13934306569343063
190.05,6.11,8.0,0.82,0.05,0.01,4.56,0.94,1.03,0.21,3.0,9460.73,30.0,30.0,3.0,1.0,377.0,10.0,0.58,0.0,663.0,0.07966920581182113
354.7,3.47,15.0,0.81,0.09,0.03,0.31,0.82,1.12,0.06,21.0,3217.25,15.0,22.0,3.0,1.0,444.0,5.0,0.69,0.0,962.0,0.25969465648854967
322.6,5.27,20.0,0.98,0.02,0.0,2.61,0.9,1.03,0.74,16.0,3422.64,60.0,38.0,0.0,1.0,301.0,10.0,0.73,0.0,683.0,0.11724403093732635
214.07,4.0,4.0,0.95,0.0,0.04,0.76,0.92,1.17,0.51,38.0,8978.09,15.0,25.0,0.0,1.0,172.0,10.0,0.49,0.0,971.0,0.09561370658178073
